timestamp,rudder_angle_setpoint_rad,rate_of_turn
1789134877975302,0.03698050603270531,0.03698050603270531
1789134877983302,0.042534492909908295,0.042534492909908295
1789134877993302,0.054738953709602356,0.054738953709602356
1789134878003302,0.06905994564294815,0.06905994564294815
1789134878013302,0.13217715919017792,0.13217715919017792
1789134878025302,-0.0895877406001091,-0.0895877406001091
1789134878035302,-0.027691375464200974,-0.027691375464200974
1789134878043302,0.010336256586015224,0.010336256586015224
1789134878051302,0.03140009939670563,0.03140009939670563
1789134878063302,0.07194960117340088,0.07194960117340088
1789134878073302,-0.001981696579605341,-0.001981696579605341
1789134878083302,0.010345160961151123,0.010345160961151123
1789134878093302,0.01885741762816906,0.01885741762816906
1789134878101302,0.020978402346372604,0.020978402346372604
1789134878113302,0.04288762807846069,0.04288762807846069
1789134878123302,0.08842864632606506,0.08842864632606506
1789134878133302,0.1390514224767685,0.1390514224767685
1789134878143302,-0.1864883005619049,-0.1864883005619049
1789134878155302,-0.060903653502464294,-0.060903653502464294
1789134878163302,-0.0110844187438488,-0.0110844187438488
1789134878167302,-0.011543269269168377,-0.011543269269168377
1789134878183302,0.02240130305290222,0.02240130305290222
1789134878193302,-0.0005544349551200867,-0.0005544349551200867
1789134878205302,-0.056542880833148956,-0.056542880833148956
1789134878213302,0.0014031415339559317,0.0014031415339559317
1789134878223302,-0.0038481010124087334,-0.0038481010124087334
1789134878233302,0.01770736090838909,0.01770736090838909
1789134878243302,0.06046875938773155,0.06046875938773155
1789134878253302,-0.003846895880997181,-0.003846895880997181
1789134878265302,-0.1788170337677002,-0.1788170337677002
1789134878267302,-0.04527590051293373,-0.04527590051293373
1789134878283302,-0.009145534597337246,-0.009145534597337246
1789134878293302,0.0019582377281039953,0.0019582377281039953
1789134878301302,-0.021052660420536995,-0.021052660420536995
1789134878313302,0.03807932883501053,0.03807932883501053
1789134878325302,-0.0530923567712307,-0.0530923567712307
1789134878333302,0.005412674974650145,0.005412674974650145
1789134878341302,-0.016898896545171738,-0.016898896545171738
1789134878353302,0.007603841368108988,0.007603841368108988
1789134878363302,0.0560547299683094,0.0560547299683094
1789134878373302,-0.016931399703025818,-0.016931399703025818
1789134878385302,-0.20011156797409058,-0.20011156797409058
1789134878393302,-0.05265588313341141,-0.05265588313341141
1789134878399302,0.0008996213437058032,0.0008996213437058032
1789134878413302,0.012343507260084152,0.012343507260084152
1789134878423302,0.0628625899553299,0.0628625899553299
1789134878431302,0.018380029127001762,0.018380029127001762
1789134878445302,-0.015148792415857315,-0.015148792415857315
1789134878453302,0.025203533470630646,0.025203533470630646
1789134878463302,-0.022324958816170692,-0.022324958816170692
1789134878473302,0.003817898454144597,0.003817898454144597
1789134878483302,0.05588490888476372,0.05588490888476372
1789134878493302,-0.022367868572473526,-0.022367868572473526
1789134878505302,-0.16523247957229614,-0.16523247957229614
1789134878515302,-0.15130944550037384,-0.15130944550037384
1789134878523302,-0.09032337367534637,-0.09032337367534637
1789134878531302,-0.062408093363046646,-0.062408093363046646
1789134878541302,-0.011504742316901684,-0.011504742316901684
1789134878553302,-0.09042608737945557,-0.09042608737945557
1789134878563302,-0.09824969619512558,-0.09824969619512558
1789134878573302,-0.06625491380691528,-0.06625491380691528
1789134878583302,-0.04675028473138809,-0.04675028473138809
1789134878593476,-0.020289970561861992,-0.020289970561861992
1789134878603476,-0.006770848296582699,-0.006770848296582699
1789134878613476,-0.04681665077805519,-0.04681665077805519
1789134878625476,-0.2502751350402832,-0.2502751350402832
1789134878635476,-0.07446808367967606,-0.07446808367967606
1789134878643476,-0.06085865572094917,-0.06085865572094917
1789134878653476,-0.04872528463602066,-0.04872528463602066
1789134878663476,0.009228460490703583,0.009228460490703583
1789134878673476,-0.06091568246483803,-0.06091568246483803
1789134878685476,-0.18945904076099396,-0.18945904076099396
1789134878693476,-0.05123305320739746,-0.05123305320739746
1789134878703476,0.006612865719944239,0.006612865719944239
1789134878713476,0.026409560814499855,0.026409560814499855
1789134878723476,0.06563664972782135,0.06563664972782135
1789134878733476,-0.06044837459921837,-0.06044837459921837
1789134878743476,-0.05259537696838379,-0.05259537696838379
1789134878755476,-0.03741736710071564,-0.03741736710071564
1789134878761476,0.0010120398364961147,0.0010120398364961147
1789134878773476,0.010053316131234169,0.010053316131234169
1789134878783476,0.05389944836497307,0.05389944836497307
1789134878793476,0.0010046459501609206,0.0010046459501609206
1789134878805476,-0.1372605711221695,-0.1372605711221695
1789134878813476,-0.027779480442404747,-0.027779480442404747
1789134878823476,-0.0031698124948889017,-0.0031698124948889017
1789134878829476,-0.03159463778138161,-0.03159463778138161
1789134878843476,0.02247883565723896,0.02247883565723896
1789134878853476,0.05816821753978729,0.05816821753978729
1789134878865476,-0.0678798258304596,-0.0678798258304596
1789134878873476,-0.04372776299715042,-0.04372776299715042
1789134878883476,-0.04725094512104988,-0.04725094512104988
1789134878893476,-0.03789301589131355,-0.03789301589131355
1789134878903476,-0.02170056290924549,-0.02170056290924549
1789134878913476,-0.047279734164476395,-0.047279734164476395
1789134878925476,-0.07282063364982605,-0.07282063364982605
1789134878935476,0.022786278277635574,0.022786278277635574
1789134878941476,0.026714302599430084,0.026714302599430084
1789134878953476,0.04333077743649483,0.04333077743649483
1789134878959476,-0.030696984380483627,-0.030696984380483627
1789134878973476,-0.013895804062485695,-0.013895804062485695
1789134878983476,0.012493807822465897,0.012493807822465897
1789134878995476,-0.007997386157512665,-0.007997386157512665
1789134879003476,0.0212416835129261,0.0212416835129261
1789134879013476,0.02952752076089382,0.02952752076089382
1789134879023476,0.045853693038225174,0.045853693038225174
1789134879033476,0.08715424686670303,0.08715424686670303
1789134879043476,-0.04240518808364868,-0.04240518808364868
1789134879055476,-0.0007241852581501007,-0.0007241852581501007
1789134879059476,0.007911335676908493,0.007911335676908493
1789134879073476,0.026192577555775642,0.026192577555775642
1789134879083476,0.06183972209692001,0.06183972209692001
1789134879093476,-0.12899547815322876,-0.12899547815322876
1789134879105476,-0.044781412929296494,-0.044781412929296494
1789134879115476,0.057526227086782455,0.057526227086782455
1789134879123476,0.08825390785932541,0.08825390785932541
1789134879133476,0.09448669105768204,0.09448669105768204
1789134879141476,0.13187919557094574,0.13187919557094574
1789134879153476,0.08833938837051392,0.08833938837051392
1789134879165476,-0.04746825620532036,-0.04746825620532036
1789134879175476,-0.030307186767458916,-0.030307186767458916
1789134879183476,-0.011178589425981045,-0.011178589425981045
1789134879191476,0.025921858847141266,0.025921858847141266
1789134879203476,0.04331439733505249,0.04331439733505249
1789134879213476,0.0794757753610611,0.0794757753610611
1789134879225476,-0.1342720240354538,-0.1342720240354538
1789134879235476,-0.1438550353050232,-0.1438550353050232
1789134879243476,-0.0977080762386322,-0.0977080762386322
1789134879253476,-0.08544913679361343,-0.08544913679361343
1789134879261476,-0.08469375967979431,-0.08469375967979431
1789134879273476,-0.049471959471702576,-0.049471959471702576
1789134879285476,-0.12916046380996704,-0.12916046380996704
1789134879289476,-0.058628398925065994,-0.058628398925065994
1789134879303476,-0.08033405244350433,-0.08033405244350433
1789134879313476,-0.05604120343923569,-0.05604120343923569
1789134879323476,-0.007322101388126612,-0.007322101388126612
1789134879333476,0.04317924380302429,0.04317924380302429
1789134879343476,-0.22443163394927979,-0.22443163394927979
1789134879355476,-0.07122292369604111,-0.07122292369604111
1789134879363476,-0.0264957994222641,-0.0264957994222641
1789134879373476,-0.015415186993777752,-0.015415186993777752
1789134879383476,0.004930936731398106,0.004930936731398106
1789134879391476,-0.12601350247859955,-0.12601350247859955
1789134879403476,-0.06808757036924362,-0.06808757036924362
1789134879415476,-0.06331327557563782,-0.06331327557563782
1789134879421476,-0.04172884300351143,-0.04172884300351143
1789134879433476,-0.019055623561143875,-0.019055623561143875
1789134879443476,0.02652006968855858,0.02652006968855858
1789134879453476,0.07237071543931961,0.07237071543931961
1789134879463476,-0.061936184763908386,-0.061936184763908386
1789134879475476,-0.07234890758991241,-0.07234890758991241
1789134879483476,-0.033039748668670654,-0.033039748668670654
1789134879489476,-0.06530249863862991,-0.06530249863862991
1789134879503476,-0.026019548997282982,-0.026019548997282982
1789134879513476,0.01303483173251152,0.01303483173251152
1789134879525476,-0.08681732416152954,-0.08681732416152954
1789134879533476,-0.03856781870126724,-0.03856781870126724
1789134879541476,-0.028851930052042007,-0.028851930052042007
1789134879553476,-0.008896843530237675,-0.008896843530237675
1789134879563476,0.0310942642390728,0.0310942642390728
1789134879573476,0.07607749849557877,0.07607749849557877
1789134879583476,-0.13177569210529327,-0.13177569210529327
1789134879595476,-0.12764129042625427,-0.12764129042625427
1789134879603649,-0.11526714265346527,-0.11526714265346527
1789134879613649,-0.10418834537267685,-0.10418834537267685
1789134879621649,-0.08621425181627274,-0.08621425181627274
1789134879633649,-0.028346633538603783,-0.028346633538603783
1789134879645649,-0.07366648316383362,-0.07366648316383362
1789134879655649,-0.013113157823681831,-0.013113157823681831
1789134879663649,0.0029260835144668818,0.0029260835144668818
1789134879673649,0.019904039800167084,0.019904039800167084
1789134879683649,0.02760240063071251,0.02760240063071251
1789134879693649,0.002929244888946414,0.002929244888946414
1789134879703649,-0.02987048029899597,-0.02987048029899597
1789134879715649,-0.029085133224725723,-0.029085133224725723
1789134879719649,0.0023112217895686626,0.0023112217895686626
1789134879733649,0.010549978353083134,0.010549978353083134
1789134879741649,0.002307645045220852,0.002307645045220852
1789134879753649,-0.055807407945394516,-0.055807407945394516
1789134879765649,-0.03515274450182915,-0.03515274450182915
1789134879775649,-0.023974604904651642,-0.023974604904651642
1789134879783649,-0.008486293256282806,-0.008486293256282806
1789134879793649,0.00715625612065196,0.00715625612065196
1789134879803649,0.01593170501291752,0.01593170501291752
