timestamp,chi_sf,chi_d,steering_active
1789132623193510,0.0,0.0,0
1789132623205498,0.0,0.0,0
1789132623193510,0.0,0.0,0
1789132623217498,0.0,0.0,0
1789132623229485,0.0,0.0,0
1789132623241485,0.0,0.0,0
1789132623253566,0.0,0.0,0
1789132623265490,0.0,0.0,0
1789132623253566,0.0,0.0,0
1789132623277509,0.0,0.0,0
1789132623289486,0.0,0.0,0
1789132623301506,0.0,0.0,0
1789132623313510,0.0,0.0,0
1789132623325523,0.0,0.0,0
1789132623313510,0.0,0.0,0
1789132623337487,0.0,0.0,0
1789132623349485,0.0,0.0,0
1789132623361486,0.0,0.0,0
1789132623373510,0.0,0.0,0
1789132623385617,0.0,0.0,0
1789132623373510,0.0,0.0,0
1789132623397491,0.0,0.0,0
1789132623397491,0.0,0.0,0
1789132623421485,0.0,0.0,0
1789132623433529,0.0,0.0,0
1789132623445485,0.0,0.0,0
1789132623445485,0.0,0.0,0
1789132623445485,0.0,0.0,0
1789132623469485,0.0,0.0,0
1789132623481486,0.0,0.0,0
1789132623481486,0.0,0.0,0
1789132623505486,0.0,0.0,0
1789132623481486,0.0,0.0,0
1789132623481486,0.0,0.0,0
1789132623529490,0.0,0.0,0
1789132623541505,0.0,0.0,0
1789132623541505,0.0,0.0,0
1789132623565506,0.0,0.0,0
1789132623541505,0.0,0.0,0
1789132623541505,0.0,0.0,0
1789132623589485,0.0,0.0,0
1789132623601485,0.0,0.0,0
1789132623601489,0.0,0.0,0
1789132623625489,0.0,0.0,0
1789132623637512,0.0,0.0,0
1789132623637512,0.0,0.0,0
1789132623649530,0.0,0.0,0
1789132623661493,0.0,0.0,0
1789132623673530,0.0,0.0,0
1789132623685490,0.0,0.0,0
1789132623673530,0.0,0.0,0
1789132623673530,0.0,0.0,0
1789132623709489,0.0,0.0,0
