timestamp,rudder_angle_setpoint_rad
1789132670489948,-0.002472596475854516
1789132670499024,-0.0024772859178483486
1789132670510968,-0.002477421658113599
1789132670523059,-0.002477559493854642
1789132670534973,-0.002477695234119892
1789132670546965,-0.0024778316728770733
1789132670549945,-0.0024778656661510468
1789132670559044,-0.0024779692757874727
1789132670570964,-0.0024781052488833666
1789132670583059,-0.002478242851793766
1789132670585946,-0.0024782756809145212
1789132670594984,-0.00247837882488966
1789132670607050,-0.0024785161949694157
1789132670619027,-0.002478652633726597
1789132670630962,-0.0024787886068224907
1789132670643113,-0.002478926908224821
1789132670645954,-0.002478959271684289
1789132670663989,-0.002478944603353739
1789132670666963,-0.0024844524450600147
1789132670679027,-0.0024845681618899107
1789132670690982,-0.0024840589612722397
1789132670703070,-0.0024841970298439264
1789132670706014,-0.0024842305574566126
1789132670714966,-0.0024843327701091766
1789132670726968,-0.0024844699073582888
1789132670739109,-0.002484608441591263
1789132670750964,-0.0024847437161952257
1789132670763055,-0.0024848817847669125
1789132670765943,-0.0024849146138876677
1789132670774967,-0.0024850177578628063
1789132670786975,-0.0024851548951119184
1789132670799028,-0.002489878563210368
1789132670810962,-0.0024900150019675493
1789132670823101,-0.002490153769031167
1789132670825945,-0.0024901863653212786
1789132670834981,-0.002490289742127061
1789132670853072,-0.002490496728569269
1789132670859033,-0.002490564715117216
